"File","Line","Column","Severity","Message","Rule"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","481123","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","482865","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","483328","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","483761","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","484169","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","484374","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","484473","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","484821","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","484976","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","485407","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","485551","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","485693","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","487018","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","487251","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","487500","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","488065","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","488187","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","488602","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","488717","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","489829","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","490594","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","490906","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","492202","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","493942","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","495438","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","495836","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","496048","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","496575","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","496925","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","498566","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","499429","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","499779","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","500454","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","500506","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","500849","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","501457","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","502425","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","505309","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","505420","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","506956","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","507097","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","510536","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","511273","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","511514","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","512110","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","512359","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","513724","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","513973","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","514783","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","517065","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","517814","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","518017","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","518237","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","518587","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","518790","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","12","519001","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","194","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","312","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","413","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","493","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","578","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","670","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","1878","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","2046","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","2639","error","Expected a 'break' statement before 'default'","no-fallthrough"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","5581","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","6336","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","7314","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","7526","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","8025","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","8292","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","8771","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","8878","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","11104","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","12297","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","12860","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","13484","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","14315","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","14876","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","15487","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","16011","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","17666","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","18467","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","18546","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","19615","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","20056","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","20290","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","20378","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","21840","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","22904","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","24760","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","25709","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","26137","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","26311","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","26657","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","26834","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","27184","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","27388","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","27950","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","28492","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","30217","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","30391","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","30726","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","30903","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","31732","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","31909","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","32977","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","34401","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","34839","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","35999","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","36181","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","37389","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","37813","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","38744","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","41461","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","44049","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","45094","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","46370","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","47078","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","13","47400","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","2254","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","2360","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","2563","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","2960","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","3444","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","4065","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","4626","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","4922","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","5445","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","5924","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","6725","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","7469","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","7530","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","7613","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","8534","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","9178","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","12061","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","12435","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","12650","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","19164","error","'c' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","14","21698","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","15","440","error","Unexpected constant condition","no-constant-condition"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","719","error","'b' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","784","error","'b' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","1608","error","'d' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","2602","error","'c' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","3641","error","'b' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","3755","error","'b' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","3831","error","'b' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","3869","error","'b' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","3907","error","'b' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4180","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4213","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4246","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4466","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4496","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4526","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4556","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4586","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4616","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4646","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","4784","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","16","5248","error","'a' is assigned a value but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","3080","error","'wasmTable' is assigned a value but never used. Allowed unused vars must match /^[A-Z_]/u","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","4011","error","'id' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","4150","error","'id' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","6034","error","'module' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","9279","error","'exceptionLast' is assigned a value but never used. Allowed unused vars must match /^[A-Z_]/u","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","9299","error","'uncaughtExceptionCount' is assigned a value but never used. Allowed unused vars must match /^[A-Z_]/u","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","9779","error","'e' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","9781","error","Empty block statement","no-empty"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","10557","error","'fd' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","10589","error","'fd' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","10592","error","'offset_low' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","10603","error","'offset_high' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","10615","error","'whence' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","10622","error","'newOffset' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","11586","error","Unnecessary escape character: \+","no-useless-escape"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","11588","error","Unnecessary escape character: \/","no-useless-escape"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","11590","error","Unnecessary escape character: \=","no-useless-escape"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","12116","error","'Buffer' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","12370","error","'_' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","22","12729","error","'asm' is assigned a value but never used. Allowed unused vars must match /^[A-Z_]/u","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","30","3","error","'module' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","31","42","error","'define' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","32","3","error","'define' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_decoder.js","34","3","error","'exports' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","2","286","error","'global' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","4","5","error","'$jscomp$lookupPolyfilledValue' is assigned a value but never used. Allowed unused vars must match /^[A-Z_]/u","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","8","125","error","'v' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","16","373","error","'n' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","22","168","error","'__filename' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","33","130","error","'process' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","33","165","error","'process' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","33","206","error","'require' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","33","223","error","'require' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","33","262","error","'__dirname' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","34","80","error","'process' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","34","101","error","'process' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","34","136","error","'process' is not defined","no-undef"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","36","297","error","'vd' is assigned a value but never used. Allowed unused vars must match /^[A-Z_]/u","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","37","215","error","'X' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","37","217","error","Empty block statement","no-empty"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","37","263","error","'e' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","37","288","error","'e' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","37","290","error","'b' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","37","292","error","'c' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","37","294","error","'d' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","37","296","error","'g' is defined but never used","no-unused-vars"
"C:\Users\Windows\Desktop\ASE\SIIS\public\draco\draco_wasm_wrapper.js","38","50","error","'u' is defined but never used","no-unused-vars"
